gora_id;pot_id;izhodisce;izhodisce_visina_m;sirina;dolzina;cilj;cilj_visina_m;ime_poti;cas_hoje_min;dolzina_km;zahtevnost;oznacena;ferata;visinska_razlika_m;visinska_razlika_po_poti_m;zemljevid;oprema_poletje;oprema_zima;ogledi;stevilo_slik;stevilo_komentarjev
3416;8358;Lenart v Slovenskih goricah;263;46.57754;15.83307;Sveta Ana v Slovenskih goricah;358;;150;;1;1;;95;200;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 528;528;40;0
3417;8219;Vent;1895;46.86050;10.91494;Similaun;3606;običajni pristop iz Venta;360;;2;0;;1711;1711;Ötztaler Alpen Weißkugel, 30/2 1:25.000;cepin, dereze;cepin, dereze;2270;55;2
3418;8221;Vent;1895;46.86050;10.91494;Fineilspitze;3514;običajna smer preko SV grebena;390;;3;0;;1619;1619;Ötztaler Alpen Weißkugel, 30/2 1:25.000;čelada, cepin, dereze;cepin, dereze;830;64;0
3419;8222;Vent;1895;46.86050;10.91494;Obeležje v bližini najdišča Ötzija;3210;mimo koče Similaunhütte;330;;2;1;;1315;1315;Ötztaler Alpen Weißkugel, 30/2 1:25.000;čelada, cepin, dereze;cepin, dereze;687;44;0
3420;8226;Parkirišče Stupfer v dolini Gaistal;1211;47.36378;11.10396;Hohe Munde - zahodni vrh;2662;po plezalni poti preko zahodnega grebena;375;;3;1;B;1451;1451;Wetterstein- und Mieminger Gebirge Mitte, 4/2 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;282;45;0
3421;8225;Lovski dom LD Križevci v Prekmurju;360;46.77520;16.22667;Kamenek;392;;30;;1;0;;32;65;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 585;585;12;0
3421;8433;Gornji Petrovci (Dol);270;46.80502;16.21854;Kamenek;392;;110;;1;1;;122;185;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 308;308;34;0
3422;8230;Bokrači (zvonik);325;46.74761;16.20832;Trestenjak;304;;18;;1;0;;;30;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 217;217;14;0
3422;8231;Krnci (Vaško gasilski dom);242;46.73450;16.21024;Trestenjak;304;po cesti;20;;1;0;;62;62;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 171;171;11;0
3423;8232;Bokrači (zvonik);325;46.74761;16.20832;Ograd;282;;30;;1;0;;;15;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 224;224;12;0
3424;8233;Expano;189;46.63825;16.16576;Soboško jezero;188;krožna pot okrog jezera;60;3.79;1;0;;;5;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 3.000;3000;32;0
3425;8234;Savica;508;46.27501;13.92287;Kamin Široka polica;780;Ferata Kamin Široka polica;100;;2;1;D/E;272;272;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;6310;82;6
3426;8241;Cesta Chortata - Egklouvi;812;38.71956;20.61024;Stavrota (Lefkada);1182;;110;;1;1;;370;380;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Pi_is_exactly_3;942;44;2
3427;8238;Lipovci;180;46.63112;16.21967;Gramoznica Vučja jama;179;krožna pot okoli jezera;18;;1;0;;;3;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 472;472;19;0
3427;8235;Dvorec Rakičan;186;46.64606;16.19482;Gramoznica Vučja jama;179;po poljski poti;55;;1;0;;;5;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 256;256;25;0
3427;8237;Dvorec Rakičan;186;46.64606;16.19482;Gramoznica Vučja jama;179;mimo kapelice;40;;1;0;;;;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 184;184;18;0
3428;8236;Štore;240;46.22130;15.32150;Gradiše (nad Štorami);540;čez Kompole in Šentjanž;90;;1;0;;300;456;Celjska kotlina, 1:50000;Priporočena oprema (zima):;Avtor: zdejan;372;65;0
3429;8243;Nidri;5;38.70870;20.71233;Slap Nidri (Lefkada);157;;60;;1;1;;152;160;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Pi_is_exactly_3;1160;22;0
3430;8244;Podgrad;283;46.06642;14.63698;Lazarjev vrh;452;;50;;1;0;;169;200;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Ogledov: 593;593;54;0
3431;8246;Lisjakova struga;206;46.66879;16.00308;Lisjakova struga;206;sprehajalna pot Lisjakova struga;20;;1;1;;0;2;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 516;516;24;0
3432;8324;Ljubelj;1058;46.43240;14.26020;Celovška špica;2102;zgornja pot;260;;2;1;;1044;1190;Karavanke - osrednji del 1:50.000;čelada;čelada, cepin, dereze;4240;115;0
3432;8252;Ljubelj;1058;46.43240;14.26020;Celovška špica;2102;mimo Vatelce oz. Sklede;270;;;0;;1044;1260;Karavanke - osrednji del 1:50.000;čelada;čelada, cepin, dereze;2890;105;0
3434;8257;Beltinci;177;46.60777;16.23387;Ribnik Taškal;183;;70;;1;1;;6;10;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 321;321;27;0
3435;8262;Beltinci;177;46.60777;16.23387;Gramoznica Dokležovje;182;;75;;1;1;;5;12;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 347;347;31;0
3436;8267;Negovsko jezero;220;46.59423;15.96414;Lovska koča LD Negova (Zeleni gaj);256;;50;;1;1;;36;100;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 254;254;24;0
3437;8269;Radvenci (Ketiševa kapelica);220;46.62970;15.93610;Ribnik Gosijak;225;;40;;1;0;;5;80;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 219;219;26;0
3438;8272;OMP Matjaševci;350;46.85746;16.08610;Wegkapelle Kölbereck;355;;25;;1;1;;5;55;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 232;232;21;0
3439;8282;Sveta Trojica v Slovenskih goricah;284;46.57585;15.87566;Sveti Trije Kralji v Slovenskih goricah;296;;60;;1;1;;12;70;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 410;410;32;0
3439;10795;Benedikt;253;46.60788;15.88941;Sveti Trije Kralji v Slovenskih goricah;296;;13;;1;0;;43;43;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 133;133;18;0
3440;8320;Blaguško jezero;220;46.56612;16.00164;Cerkvenjak;341;;105;;1;1;;121;240;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 628;628;66;0
3440;8283;Negovsko jezero;220;46.59423;15.96414;Cerkvenjak;341;;60;;1;1;;121;170;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 381;381;34;0
3441;8285;Vitlenica;1465;43.67335;17.62261;Veliki Vilinac;2112;Vitlenica - Vilinac;180;;1;1;;647;647;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: NVF;1280;0;0
3441;10630;Masna Luka;1200;43.63132;17.54613;Veliki Vilinac;2112;mimo Pločnega in koče Vilinac;405;;1;1;;912;1400;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;194;102;0
3443;8287;Zgornji Tuhinj;568;46.22619;14.76887;Sveti Vid (nad Zgornjim Tuhinjem);846;ob postajah križevega pota;50;;1;1;;278;280;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;2640;31;0
3443;8289;Zgornji Tuhinj;568;46.22619;14.76887;Sveti Vid (nad Zgornjim Tuhinjem);846;po kolovozu;45;;1;1;;278;278;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;953;32;0
3444;8302;Mariborski otok;250;46.56873;15.61420;Kalvarija (cerkev svete Barbare);375;;45;;1;0;;125;125;Maribor - mestni zemljevid 1:15 000;Priporočena oprema (zima):;Avtor: Uros24;1940;33;0
3445;8290;Martinje (Športni center Martinje);386;46.85005;16.13858;Evharistični križ v Trdkovi;388;;20;;1;1;;2;30;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 258;258;13;0
3446;8307;Zadnja Trenta (Flori);962;46.40430;13.70980;Planina Zapotok;1385;;100;3.50;2;1;;423;440;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5190;48;2
3447;8291;Dom v Kamniški Bistrici;600;46.32712;14.58927;Spominski park v Kamniški Bistrici;680;;30;;1;1;;80;100;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;1630;25;0
3448;8293;Negovsko jezero;220;46.59423;15.96414;Rimsko gomilno grobišče v Anželovem gozdu;260;;55;;1;1;;40;100;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 280;280;31;0
3449;8295;Stahovica;430;46.26750;14.60323;Cerkev sv. Petra nad Črno pri Kamniku;845;;73;;1;1;;415;415;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;1640;39;0
3450;8301;Otok ljubezni;179;46.58028;16.20852;Otok ljubezni;179;krožna pot po in ob otoku;25;;1;0;;0;4;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 1.010;1010;35;0
3450;8296;Beltinci;177;46.60777;16.23387;Otok ljubezni;179;;70;;1;1;;2;10;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 396;396;38;0
3450;10676;Veržej;183;46.58080;16.16270;Otok ljubezni;179;ob desnem bregu Mure;80;;1;0;;;10;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 145;145;27;0
3450;10678;Zgornje Krapje;177;46.56190;16.19763;Otok ljubezni;179;;40;;1;0;;2;15;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 82;82;20;0
3451;8298;Dragomer (bajer);309;46.02010;14.37030;Strmec (nad Dragomerom);446;mimo Ferjanke;30;0.99;1;0;;137;137;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Avtor: rokeg;490;18;0
3451;8811;Dragomer (OŠ Log-Dragomer);297;46.01412;14.37631;Strmec (nad Dragomerom);446;;30;0.99;1;0;;149;149;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Avtor: rokeg;201;15;0
3452;8300;Trdkova;278;46.85464;16.10848;Zalka;362;;18;;1;1;;84;84;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 217;217;14;0
3452;8306;Kuzma;269;46.83459;16.08296;Zalka;362;;52;;1;1;;93;120;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 167;167;32;0
3453;8304;Kuzma;269;46.83459;16.08296;Bogin breg;371;;45;;1;1;;102;105;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 273;273;24;0
3453;8303;Trdkova;278;46.85464;16.10848;Bogin breg;371;;25;;1;1;;93;105;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 233;233;22;0
3454;8316;Blaguško jezero;220;46.56612;16.00164;Koča v naši grabi;283;;45;;1;1;;63;90;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 532;532;37;0
3455;8330;Šober (Spodnji Rušnik);368;46.59180;15.55540;Možičev vrh;926;čez Žavcarjev vrh;115;4.87;1;0;;558;600;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;443;35;0
3455;8344;Šober (Dobajev mlin);476;46.61364;15.54925;Možičev vrh;926;zaprta pot!;135;5.02;1;0;;450;500;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;382;38;0
3455;8328;Veliki Boč (Zgornji Kovač);559;46.60635;15.50137;Možičev vrh;926;čez Žavcarjev vrh;100;4.77;1;0;;367;415;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;277;46;0
3455;8340;Jelovec;282;46.56600;15.57181;Možičev vrh;926;;160;7.83;1;0;;644;705;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;237;51;0
3455;10996;Spodnji Slemen;288;46.55721;15.51604;Možičev vrh;926;;170;6.78;1;0;;638;700;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;113;57;0
3455;10999;Zgornji Slemen (Šiker);466;46.61181;15.54688;Možičev vrh;926;;105;5.62;1;1;;460;500;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 86;86;39;0
3456;8331;Korovci;245;46.73453;16.00754;Fuks graba;305;;35;;1;0;;60;70;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 494;494;23;0
3457;9335;Losenheim (Parkplatz am Schneeberg);872;47.79223;15.83108;Klosterwappen (Schneeberg);2076;čez Schauerstein;255;;1;1;;1204;1255;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;470;69;1
3457;9336;Losenheim (Parkplatz am Schneeberg);872;47.79223;15.83108;Klosterwappen (Schneeberg);2076;mimo križa Witzanikreuz;275;;1;1;;1204;1275;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;211;60;0
3458;8337;Podsreda;245;46.04078;15.59030;Grad Podsreda;475;Grajska pot;40;2.10;1;1;;230;230;Pot je predstavljena na Google Streetview;Priporočena oprema (zima):;Avtor: jerque;1540;4;0
3458;10810;Gorjane (Železno);368;46.03780;15.57490;Grad Podsreda;475;;45;2.67;1;1;;107;130;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 147;147;16;0
3458;10849;Pišece (Pri mlinu);255;46.00460;15.64770;Grad Podsreda;475;;195;9.29;1;1;;220;600;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;135;77;0
3458;10818;Podsreda;246;46.03999;15.58968;Grad Podsreda;475;mimo kapele sv. Florijana;45;2.51;1;1;;229;240;Priporočena oprema (poletje):;Priporočena oprema (zima): dereze;dereze;134;35;0
3458;10861;Grad Pišece;343;46.00714;15.63637;Grad Podsreda;475;mimo Velike bukve;150;7.64;1;1;;132;415;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;83;55;0
3458;10855;Marof pri Pišecah;270;46.00270;15.64090;Grad Podsreda;475;mimo Velike bukve;155;8.05;1;0;;205;460;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;69;59;0
3459;8339;Podsreda;245;46.04272;15.59190;Stara sveta gora;386;Križev pot;25;;1;0;;141;141;Pot je predstavljena na Google Streetview, le da takrat kapelice še niso bile prenovljene;Priporočena oprema (zima):;Avtor: jerque;1300;6;0
3459;8565;Podsreda;243;46.04299;15.59191;Stara sveta gora;386;po cesti;30;;1;0;;143;143;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;233;24;0
3459;8564;Podsreda;243;46.04299;15.59191;Stara sveta gora;386;ob postajah križevega pota;25;;1;0;;143;143;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;232;24;0
3460;8341;Gruska jama;320;46.09226;15.56932;Gruska jama;320;Krožna pot, nasprotna smer urinega kazalca;30;;2;1;;0;30;Priporočena oprema (poletje): čelada;čelada;čelada;811;4;0
3461;8343;Kozje;270;46.07288;15.55377;Grad Kozje (Drachenburg);360;Najkrajša pot od ribnika;20;;2;1;;90;90;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: jerque;669;5;0
3461;10917;Kozje;270;46.07288;15.55377;Grad Kozje (Drachenburg);360;strma pot;20;0.35;1;1;;90;90;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;105;16;0
3462;8336;Činžat;426;46.54164;15.43268;Sveti Križ (Kumen);928;;85;5.83;1;1;;502;502;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;356;14;0
3463;8346;Wiesser Alm;1607;46.75697;13.73224;Mirnock;2110;Pot 184;90;;1;1;;503;503;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Izzy75;1970;14;0
3464;8349;Činžat;426;46.54164;15.43268;Lamprehtov vrh;1230;;150;9.71;1;0;;804;804;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;454;42;0
3464;9163;Ruše;308;46.53717;15.50194;Lamprehtov vrh;1230;;220;12.05;1;0;;922;1010;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;98;74;0
3465;8352;Zadnja Trenta (Flori);962;46.40430;13.70980;Zagorelec;2090;;250;6.57;2;1;;1128;1230;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4440;129;4
3465;9022;Zadnja Trenta (Flori);962;46.40430;13.70980;Zagorelec;2090;čez Prehodec;390;8.54;3;1;;1128;1540;TNP 1:50.000;čelada;čelada, cepin, dereze;742;147;2
3466;8370;Lovska koča Muljava;245;45.31782;15.77774;Mali Petrovac (Petrova gora);517;čez Mali Velebit;75;;1;1;;272;320;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Marx;326;38;0
3466;8364;Lovska koča Muljava;245;45.31782;15.77774;Mali Petrovac (Petrova gora);517;Rimska pot;60;;1;1;;272;285;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Marx;301;30;0
3467;8388;Koča na Pesku;1386;46.46700;15.34410;Lasina;1412;;25;2.01;;0;;26;40;Pohorje 1:50.000;Priporočena oprema (zima): dereze;dereze;351;14;0
3467;8385;Koča na Klopnem vrhu;1260;46.50180;15.39910;Lasina;1412;;120;6.33;;0;;152;305;Pohorje 1:50.000;Priporočena oprema (zima): dereze;dereze;334;39;0
3467;8365;Lovrenc na Pohorju;436;46.54195;15.38604;Lasina;1412;;225;10.40;;0;;976;1000;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;272;69;0
3468;8387;Koča na Klopnem vrhu;1260;46.50180;15.39910;Pesek;1423;;143;7.38;1;1;;163;340;Pohorje 1:50.000;Priporočena oprema (zima): dereze;dereze;900;45;0
3468;8368;Koča na Pesku;1386;46.46700;15.34410;Pesek;1423;;8;0.28;1;1;;37;37;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 547;547;10;0
3468;8367;Lovrenc na Pohorju;436;46.54195;15.38604;Pesek;1423;;248;11.45;1;1;;987;1035;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;473;75;0
3469;8369;Lovska koča Muljava;245;45.31782;15.77774;Veliki Petrovac (Petrova gora);512;Rimska pot;50;;1;1;;267;267;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Marx;375;24;0
3471;8373;Lovska koča Muljava;245;45.31782;15.77774;Mali Velebit (Petrova gora);420;;30;;1;1;;175;175;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: Marx;342;15;0
3473;8378;Parkirišče Muritzen;1542;47.13324;13.40293;Schmalzscharte;2444;Muritzen - izvir Mure - Schmalzscharte;225;;1;1;;902;902;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;587;34;0
3474;8394;ZipLine Kanin pred planino Krnica;1176;46.34885;13.50520;Plešivec;1962;;120;;2;0;;786;790;Priporočena oprema (poletje): čelada;čelada;čelada, cepin, dereze, svetilka;2060;21;1
3476;8391;Log v Trenti;631;46.37736;13.74951;Velika Glava;1883;Pot čez Trebiški dol;240;;1;0;;1252;1255;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze, svetilka;cepin, dereze, svetilka;1720;30;1
3476;8395;Log v Trenti;607;46.37734;13.74952;Velika Glava;1883;Stara vojaška mulatjera na Veliko Glavo;240;;2;0;;1276;1269;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze, svetilka;cepin, dereze, svetilka;1070;39;0
3478;8399;ZipLine Kanin pred planino Krnica;1176;46.34885;13.50520;Vratni vrh;1983;Vojaška mulatjera na Vratni vrh;120;;2;0;;807;807;Priporočena oprema (poletje): čelada;čelada;čelada, cepin, dereze, svetilka;2310;25;8
3480;8400;Lovrenc na Pohorju;436;46.54195;15.38604;Turn (pri Klopnem vrhu);1261;čez Spodnji trg;150;5.16;1;1;;825;850;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;267;41;0
3480;8404;Lovrenc na Pohorju;436;46.54195;15.38604;Turn (pri Klopnem vrhu);1261;čez Zgornji trg;150;5.97;1;1;;825;840;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;179;52;0
3481;8409;Lovrenc na Pohorju;436;46.54195;15.38604;Jezerce Drtičnikovo;960;čez Zgornji trg;90;4.70;1;0;;524;535;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;381;42;0
3481;8408;Lovrenc na Pohorju;436;46.54195;15.38604;Jezerce Drtičnikovo;960;čez Spodnji trg;90;3.95;1;0;;524;545;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;325;31;0
3482;8413;Bukovniško jezero;187;46.66901;16.33932;Sveti Vid (pri Bukovniškem jezeru);205;;10;;1;1;;18;18;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 263;263;17;0
3482;8418;Bogojina;185;46.67800;16.27550;Sveti Vid (pri Bukovniškem jezeru);205;;145;;1;1;;20;250;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 212;212;52;0
3483;8414;Bukovniško jezero;187;46.66901;16.33932;Plečnikova cerkev (Bogojina);198;;150;;1;1;;11;250;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 319;319;68;0
3483;8886;Moravske Toplice;190;46.68510;16.21835;Plečnikova cerkev (Bogojina);198;;150;;1;1;;8;200;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 246;246;68;0
3485;8423;Galerija Berebica v Trenti;574;46.36959;13.72672;Trentski Pelc;2116;Stara vojaška cesta - Trentski Pelc;270;;;0;;1542;1541;TNP 1:50.000;čelada;čelada, cepin, dereze, svetilka;6190;25;4
3486;8428;Brezovica;538;45.65512;15.12371;Markova glava (razgledna stena);722;;30;;1;0;;184;200;Dolenjska - Gorjanci, Kočevski Rog 1:50.000 ali Semič 1:25.000;Priporočena oprema (zima):;Avtor: qvist;4570;18;1
3487;8431;Dolenjske Toplice;180;45.75889;15.05600;Vzletišče Peter (Straška gora);464;;50;;1;0;;284;284;Dolenjska - Gorjanci, Kočevski Rog 1:50.000;Priporočena oprema (zima):;Avtor: qvist;1660;26;1
3489;8457;Lovrenc na Dravskem polju;236;46.37323;15.77659;Ptujska Gora;342;;75;4.64;1;1;;106;130;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 1.110;1110;35;0
3489;8430;Doklece;231;46.34545;15.78078;Ptujska Gora;342;;40;2.29;1;1;;111;125;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 1.060;1060;25;0
3489;8427;Ptujska Gora (krožišče);304;46.35588;15.75670;Ptujska Gora;342;;10;0.55;1;1;;38;38;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 956;956;13;0
3489;8432;Stogovci;234;46.33869;15.75306;Ptujska Gora;342;;35;2.06;1;1;;108;108;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 530;530;19;0
3490;8436;Ženavlje (spominsko obeležje);299;46.83363;16.17332;Kapela Presvetega Srca Jezusovega in Brezmadežnega Srca Marijinega v Martinju;375;;45;;1;0;;76;80;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 201;201;20;0
3491;8440;Lončarovci;257;46.76511;16.27642;Močvara (Lončarovci);257;pot po močvari;15;;1;1;;0;2;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 2.400;2400;22;0
3491;8445;Športni center - ŠD NK Križevci;262;46.78805;16.25697;Močvara (Lončarovci);257;;90;;1;0;;;80;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 231;231;41;0
3493;8442;Zadnja Trenta (Flori);962;46.40430;13.70980;Šmihelovec;2118;;260;6.45;2;1;;1156;1255;TNP 1:50.000;čelada;čelada, cepin, dereze;2300;136;0
3493;9023;Zadnja Trenta (Flori);962;46.40430;13.70980;Šmihelovec;2118;čez Prehodec;410;8.43;3;1;;1156;1565;TNP 1:50.000;čelada;čelada, cepin, dereze;845;154;8
3494;8444;Lovrenc na Pohorju;450;46.53480;15.37920;Sveti Ignacij (Rdeči Breg);885;;125;6.49;1;1;;435;435;Pohorje 1:50.000;Priporočena oprema (zima): cepin;cepin;323;28;0
3494;8441;Lovrenc na Pohorju;436;46.54195;15.38604;Sveti Ignacij (Rdeči Breg);885;mimo Povha in Brabarja;145;7.59;1;1;;449;510;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;267;59;0
3494;9006;Podvelka;306;46.58963;15.32854;Sveti Ignacij (Rdeči Breg);885;;115;3.67;1;1;;579;585;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;234;36;0
3494;8448;Janževski Vrh (Uran);435;46.55570;15.32340;Sveti Ignacij (Rdeči Breg);885;;85;3.56;1;1;;450;465;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;206;27;0
3494;8532;HE Ožbalt;311;46.57524;15.40965;Sveti Ignacij (Rdeči Breg);885;;165;8.29;1;1;;574;645;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;164;67;0
3494;8450;Janževski Vrh (Uran);435;46.55570;15.32340;Sveti Ignacij (Rdeči Breg);885;mimo Brabarja;95;5.38;1;1;;450;450;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;161;47;0
3494;8507;Puščava;354;46.55013;15.42360;Sveti Ignacij (Rdeči Breg);885;;170;9.52;1;1;;531;620;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;150;72;0
3494;8511;Lovrenc na Pohorju;436;46.54195;15.38604;Sveti Ignacij (Rdeči Breg);885;mimo Kapusa;155;7.36;1;1;;449;555;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;141;74;0
3495;8446;Športni center - ŠD NK Križevci;262;46.78805;16.25697;Vidrin center Aqualutra;275;;7;;1;1;;13;13;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 243;243;9;0
3496;8447;Šmartno na Pohorju;780;46.44504;15.54013;Šetorov mlin;745;;45;;1;1;;;30;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 741;741;27;0
3496;9127;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Šetorov mlin;745;skozi Bistriški vintgar;165;;1;1;;425;565;Pohorje 1:50.000;čelada;čelada, cepin, dereze;195;83;0
3497;8738;Ruška koča na Arehu;1246;46.49560;15.50770;Izvir Polskave;1180;zgornja pot;25;;1;1;;;35;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;467;17;0
3497;8454;Šmartno na Pohorju;780;46.44504;15.54013;Izvir Polskave;1180;čez Bojtino;155;;1;1;;400;530;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;400;62;0
3497;8774;Koča na Šumiku;1100;46.48469;15.44292;Izvir Polskave;1180;;115;;1;1;;80;250;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;347;46;0
3497;8760;Sveti Trije kralji;1181;46.43788;15.46004;Izvir Polskave;1180;;165;;1;1;;;415;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;271;54;0
3498;8455;Šmartno na Pohorju;780;46.44504;15.54013;Sveta Uršula (Bojtina);1006;čez Bojtino;90;;1;1;;226;290;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;737;36;0
